dst,powertrust_score
1,0.4920039371311795
2,0.4951425282623552
3,0.40642713886406584
4,0.412101716292156
5,0.028839815415675738
6,0.3964018717653595
7,0.004779169411740551
8,0.40447427198394154
9,0.45230716273325516
10,0.34169411814380624
11,0.35908864495044956
12,0.43811797727402263
13,0.3325148181361197
14,0.44513017053102266
15,0.3465368509116564
16,0.30906392698778457
17,0.3276147945088621
18,0.8499999823352019
19,0.07663150953308125
20,0.37507414263799554
21,0.31422213521531966
22,0.5211436809150823
23,0.3855471137448766
24,0.31570532572241156
25,0.5209294410445202
26,0.32874641476063143
27,0.5971654355925635
28,0.12920237306222732
29,0.060646011845535266
30,0.370533933559482
31,0.5452537678443472
32,0.2951054575683575
33,0.3084541721321845
34,0.40997032239536313
35,0.3872939850478604
36,0.29065588604708176
37,0.399085347716601
38,0.3839238447552171
39,0.03411338166311359
40,0.4469759236846659
41,0.3057679480831359
42,0.011041529330572997
43,0.3236156750935683
44,0.48558007350096327
45,0.337104468139963
46,0.06311799602402175
47,0.45774552792592543
48,0.3760876567720549
49,0.08536585363040018
50,0.362409344317763
51,0.05042847724112443
52,0.355767945583136
53,0.5441660923222932
54,0.46669411189380655
55,0.3935069040413631
56,0.32532958164046566
57,0.29213907655417365
58,0.31587012466764397
59,0.08503625573993531
60,0.3867254268241685
61,0.04597890571984875
62,0.28752470608766556
63,0.41949569646275775
64,0.38206985972575225
65,0.5037244336457742
66,0.44207315195960106
67,0.03526697427974062
68,0.03740936056776224
69,0.3800181109949685
70,0.27944955777127634
71,0.042518127869967656
72,0.05224126563868119
73,0.37851020002521174
74,0.5842122360137744
75,0.34329266667080083
76,0.03263019115602169
77,0.4142056540460767
78,0.035761371115437916
79,0.04037574158194603
80,0.2939271444890656
81,0.40045318020379017
82,0.014502307180454085
83,0.3561964253242603
84,0.2842287271830169
85,0.33284441602658454
86,0.32601349788406025
87,0.021094264989751397
88,0.3793341947513739
89,0.36221982490986576
90,0.40476267324249826
91,0.3904910821018496
92,0.052900461419610925
93,0.04861568884356767
94,0.502966356014185
95,0.1403015751939517
96,0.046967699391243345
97,0.03246539221078926
98,0.021423862880216263
99,0.44190285681875424
100,0.048121292007870374
101,0.4394116483732173
102,0.0693803559428542
103,0.07300593273796772
104,0.3739232981191757
105,0.04466051415798929
106,0.31351349850906024
107,0.38317401141704954
108,0.3248846257300981
109,0.022907053387308158
110,0.035102175334508184
111,0.024555042839632484
112,0.05520764665286498
113,0.025214238620562216
114,0.291784758201044
115,0.02785102174428114
116,0.3176581926025359
117,0.03444297955357845
118,0.1652933420681301
119,0.40334539982997936
120,0.03790375740345954
121,0.30115357761662775
122,0.3577949738512549
123,0.03197099537509196
124,0.3283454035799792
125,0.48492087772003356
126,0.027521423853816274
127,0.05537244559809742
128,0.13958470661187056
129,0.008404746206854071
130,0.06163480551692986
131,0.3335695289020873
132,0.025543836511027082
133,0.0306526038132325
134,0.32059985315405487
135,0.37898812069166576
136,0.19429795642903824
137,0.01417270928998922
138,0.05388925509100552
139,0.020929466044518962
140,0.039881344746248736
141,0.05916282133844337
142,0.016809492413708143
143,0.2504943967532978
144,0.35181277089755764
145,0.424695101322201
146,0.0011535926166270295
147,0.5042847475760445
148,0.3008239797261629
149,0.35131837406186034
150,0.27549438308569796
151,0.0
152,0.34999998250000086
153,0.002142386288021626
154,0.2967534470206818
155,0.31664467846847644
156,0.010217534604410832
157,0.4374999781250011
158,0.0024719841784864916
159,0.42073992663662263
160,0.0
161,0.002142386288021626
162,0.0
163,0.002801582068951357
164,0.005108767302205416
165,0.3448252981032225
166,0.5024719591784877
167,0.41532628190661725
168,0.3070863396449954
169,0.41721323169216856
170,0.0
171,0.0
172,0.032135794320324394
173,0.0
174,0.0
175,0.32944955527127645
176,0.32532958164046566
177,0.27499998625000066
178,0.002801582068951357
179,0.0
180,0.41744394773197396
181,0.0004943968356972984
182,0.3249999837500008
183,0.3254943805856981
184,0.0001647989452324328
185,0.012030323001967594
186,0.4141479688273253
187,0.49468521212065525
188,0.318149841340426
189,0.0026367831237189246
190,0.5006591707809309
191,0.018292682920800038
192,0.007745550425924341
193,0.01763348713987031
194,0.4139831698820929
195,0.044001318377059555
196,0.0
197,0.0016479894523243278
198,0.35647658228939544
199,0.004779169411740551
200,0.472599405361702
201,0.35247196667848735
202,0.3254943805856981
203,0.008734344097318937
204,0.0
205,0.0013183915618594623
206,0.0019775873427891936
207,0.0011535926166270295
208,0.005603164137902714
209,0.33782958101546573
210,0.06212920235262716
211,0.316784756951044
212,0.32994395210697375
213,0.002801582068951357
214,0.0016479894523243278
215,0.36796306753033603
216,0.008075148316389207
217,0.018127883975567607
218,0.0
219,0.0009887936713945968
220,0.0
221,0.0013183915618594623
222,0.019281476592194636
223,0.33889253607485487
224,0.27697757359278985
225,0.31554052677717914
226,0.0008239947261621639
227,0.0001647989452324328
228,0.0019775873427891936
229,0.502966356014185
230,0.34166664958333415
231,0.4004943768356983
232,0.3037903607403467
233,0.03856295318438927
234,0.45642713636406596
235,0.45584210197113084
236,0.4051581882275361
237,0.019940672373124368
238,0.016479894523243277
239,0.01301911667336219
240,0.32532958164046566
241,0.33307513206639
242,0.005108767302205416
243,0.45494394585697406
244,0.0024719841784864916
245,0.008569545152086504
246,0.0009887936713945968
247,0.0004943968356972984
248,0.005273566247437849
249,0.3192814615921954
250,0.006097560973600013
251,0.004779169411740551
252,0.35296636351418464
253,0.0
254,0.012689518782897325
255,0.0026367831237189246
256,0.0
257,0.007745550425924341
258,0.0
259,0.0
260,0.0001647989452324328
261,0.007251153590227042
262,0.0003295978904648656
263,0.0001647989452324328
264,0.0011535926166270295
265,0.0
266,0.0003295978904648656
267,0.35247196667848735
268,0.0003295978904648656
269,0.008734344097318937
270,0.00708635464499461
271,0.4499999775000011
272,0.3249999837500008
273,0.002142386288021626
274,0.4501647764452335
275,0.0
276,0.0006591957809297312
277,0.2867007113615034
278,0.0
279,0.008569545152086504
280,0.0009887936713945968
281,0.3070863396449954
282,0.032794990101254126
283,0.28703030925196826
284,0.0003295978904648656
285,0.002142386288021626
286,0.013513513509059489
287,0.00939353987824867
288,0.004284772576043252
289,0.036914963732064945
290,0.007415952535459475
291,0.010547132494875698
292,0.0001647989452324328
293,0.38076794433313604
294,0.5084047212068553
295,0.07218193801180556
296,0.39477585467789283
297,0.30054382276102776
298,0.3766479707023252
299,0.047791694117405505
300,0.01664469346847571
301,0.3721819230118063
302,0.010547132494875698
303,0.01779828608510274
304,0.3251647826952332
305,0.0011535926166270295
306,0.009887936713945967
307,0.5257086104562607
308,0.0006591957809297312
309,0.0009887936713945968
310,0.01582069874231355
311,0.2824159387854601
312,0.3087837700226494
313,0.0018127883975567606
314,0.00889914304255137
315,0.022412656551610857
316,0.005438365192670282
317,0.0026367831237189246
318,0.021588661825448694
319,0.032959789046486554
320,0.029993408032302767
321,0.0011535926166270295
322,0.3764831717570928
323,0.3075807364806927
324,0.007415952535459475
325,0.008075148316389207
326,0.020929466044518962
327,0.31071191644010887
328,0.0008239947261621639
329,0.0698747527785515
330,0.2927982723351034
331,0.021094264989751397
332,0.007910349371156774
333,0.035761371115437916
334,0.3840639232377847
335,0.020435069208821665
336,0.30807513331638997
337,0.3256591795309305
338,0.0011535926166270295
339,0.00708635464499461
340,0.025708635456259513
341,0.001483190507091895
342,0.019446275537427067
343,0.010876730385340564
344,0.007580751480691908
345,0.024390243894400053
346,0.004779169411740551
347,0.0
348,0.0032959789046486557
349,0.4074406529981253
350,0.022742254442075723
351,0.0016479894523243278
352,0.007251153590227042
353,0.011535926166270295
354,0.033948582717881155
355,0.0026367831237189246
356,0.007251153590227042
357,0.022412656551610857
358,0.008404746206854071
359,0.011041529330572997
360,0.026367831237189245
361,0.0008239947261621639
362,0.005108767302205416
363,0.00593276202836758
364,0.4195863340199956
365,0.3492254286991684
366,0.3916446747184766
367,0.011371127221037862
368,0.04037574158194603
369,0.03938694791055144
370,0.02076466709928653
371,0.004779169411740551
372,0.3988711078460388
373,0.006427158864064878
374,0.43103162262902806
375,0.02488464073009735
376,0.3209294510445197
377,0.013348714563827056
378,0.4012963991970027
379,0.002142386288021626
380,0.005108767302205416
381,0.04911008567926497
382,0.054054054036237954
383,0.03263019115602169
384,0.31615028163277914
385,0.08223467367098396
386,0.3497198255348657
387,0.010711931440108131
388,0.06591957809297311
389,0.015491100851848683
390,0.3365853508416008
391,0.004943968356972983
392,0.0032959789046486557
393,0.27862556304511416
394,0.039222148965319004
395,0.06608437703820555
396,0.3087343290973197
397,0.005108767302205416
398,0.07251153590227043
399,0.0100527356591784
400,0.4224126365516118
401,0.4941496186530498
402,0.32757084977914674
403,0.2954350554588223
404,0.015655899797081114
405,0.021423862880216263
406,0.00889914304255137
407,0.024555042839632484
408,0.03839815423915684
409,0.026367831237189245
410,0.029993408032302767
411,0.025543836511027082
412,0.27780156831895203
413,0.4181773049008983
414,0.023895847058702752
415,0.03197099537509196
416,0.006262359918832446
417,0.021588661825448694
418,0.5952537653443474
419,0.014337508235221652
420,0.02488464073009735
421,0.0397165458010163
422,0.36367829495429277
423,0.35494395085697383
424,0.007745550425924341
425,0.008075148316389207
426,0.04680290044601091
427,0.5425181028699688
428,0.017963085030335172
429,0.04861568884356767
430,0.22648317925709244
431,0.047791694117405505
432,0.02834541857997844
433,0.08322346734237855
434,0.025873434401491948
435,0.003955174685578387
436,0.026862228072886546
437,0.012854317728129757
438,0.360036241989936
439,0.01235992089243246
440,0.4489452667340335
441,0.33834869831382786
442,0.020929466044518962
443,0.3891067734454171
444,0.009723137768713534
445,0.027521423853816274
446,0.041034937362875765
447,0.42361567009356854
448,0.00889914304255137
449,0.07712590636877854
450,0.021588661825448694
451,0.02653263018242168
452,0.04350692154136226
453,0.03197099537509196
454,0.2867007113615034
455,0.005108767302205416
456,0.00939353987824867
457,0.30098877867139534
458,0.0001647989452324328
459,0.32862556054511427
460,0.0011535926166270295
461,0.0001647989452324328
462,0.3249999837500008
463,0.0004943968356972984
464,0.0
465,0.0
466,0.004943968356972983
467,0.0
468,0.0003295978904648656
469,0.4524719616784876
470,0.37631837281186037
471,0.47532957414046606
472,0.0
473,0.27895516093557904
474,0.0
475,0.0026367831237189246
476,0.0
