dst,repulink_score
1,0.016138604219040883
2,0.012511988451334924
3,0.009355551890457682
4,0.012951893977847857
5,0.007401229961627985
6,0.007552979860865951
7,0.005381561146623666
8,0.005082127285783668
9,0.005901623136868291
10,0.005720593964669129
11,0.006736468996905384
12,0.005506393486631954
13,0.004792097747235412
14,0.005521374918012191
15,0.004737794905785403
16,0.00508299879833807
17,0.004230622675986046
18,0.007062932527511546
19,0.004404226340499994
20,0.0032988330754505336
21,0.0038315437193690515
22,0.004513797783640245
23,0.004319100048447006
24,0.0036348815953440266
25,0.0033309172208578148
26,0.003693161315868387
27,0.004406825982766567
28,0.004172080588845411
29,0.00327636221338158
30,0.0034255257264039435
31,0.004233286921363694
32,0.00296207754593642
33,0.003343889841888046
34,0.003675884651023572
35,0.0026804621979974403
36,0.0029754492359228093
37,0.0027869788227630936
38,0.0028475417935866
39,0.0028507012267565365
40,0.0037509435210285203
41,0.0021642519418273083
42,0.002310659239073932
43,0.0028849987494787674
44,0.0029170056150695
45,0.0027023800227216465
46,0.0028661634502249738
47,0.0018497257380547967
48,0.002929786836784719
49,0.0023062291331928456
50,0.0028430578062253018
51,0.0023520274187044405
52,0.002108537343261112
53,0.0010558548432210396
54,0.002335813349471535
55,0.0020784013998358685
56,0.0016020953114185314
57,0.003202020216049712
58,0.0024235240439244247
59,0.0018120120717614113
60,0.001805085143396829
61,0.0021089048763491647
62,0.0011667736698200489
63,0.0018757159089710308
64,0.0015513487498709391
65,0.0022538392396425334
66,0.0017845428487064713
67,0.0020061964218624226
68,0.0016969944715482378
69,0.002439332097250657
70,0.0012760772453342497
71,0.0019515545233522837
72,0.0020300441458981694
73,0.0016879122694533329
74,0.002946931407389383
75,0.0017211661702537292
76,0.001659915883952551
77,0.002204949906212305
78,0.0018343431444501866
79,0.0025678794641333914
80,0.0015469913634904276
81,0.0017872856946974528
82,0.0012222335461127155
83,0.0016706151910136603
84,0.0022161998338323208
85,0.0018801283995177357
86,0.0010608139273871951
87,0.001454301825368066
88,0.0014673338626004786
89,0.0019531951048482026
90,0.0024526362480667466
91,0.0015362991339080928
92,0.0017480673284980342
93,0.0017458239978279787
94,0.0008778957707018521
95,0.0020864319017839966
96,0.0014734815695035886
97,0.0016793119460496253
98,0.0010842494058807889
99,0.0015316949358444255
100,0.0016944867957442362
101,0.0015583093134981124
102,0.002254779865099957
103,0.0019510389205669818
104,0.001258340669985762
105,0.0014789817833977036
106,0.0012948027882168846
107,0.0015812581463135556
108,0.0015091543917564508
109,0.001838336925449011
110,0.001545789563454899
111,0.0008821441610867008
112,0.0011491746079735276
113,0.001720020097805908
114,0.0009275623420703333
115,0.0016426487124529007
116,0.0015158050884200088
117,0.0016879282501662258
118,0.0017624478572679624
119,0.001297964071169073
120,0.001214815644854323
121,0.0011785173439297445
122,0.0014793708329909042
123,0.0013081126189384477
124,0.0014987067890655861
125,0.0017663934717355757
126,0.0010507425076163581
127,0.0014452807417824156
128,0.0020067599510929456
129,0.0010345704130818912
130,0.0016457683618710508
131,0.0012057460398011701
132,0.0012063226254781026
133,0.0010669955266325545
134,0.0007364700771196992
135,0.002034549257986831
136,0.0017273005925539963
137,0.0008535073671556416
138,0.0013164836579099637
139,0.0007955720820823223
140,0.001108158279342721
141,0.0008815527459073561
142,0.0016636866102015485
143,0.0014393855822874247
144,0.000631399209433686
145,0.0028308222201654113
146,0.0010453453348360567
147,0.0008291309118919221
148,0.0009523305390373838
149,0.0008851614483607013
