dst,pagerank_score
35.0,0.030741556499016037
2642.0,0.01757718105023091
1953.0,0.010132996208912693
1810.0,0.009790947474006006
2028.0,0.009138407597321268
7.0,0.00843935217157843
1.0,0.006370496143101599
4172.0,0.006105213403019088
2296.0,0.005942858446247869
2125.0,0.0054773017358814
1018.0,0.0052192947741984035
3988.0,0.005027704397632042
905.0,0.0049639116770364075
13.0,0.004927634305084163
4197.0,0.004432788061525362
1352.0,0.0043636715443804664
202.0,0.0043057270587607875
3018.0,0.004125899328014346
1217.0,0.004010323699055516
3735.0,0.003811992579252761
2635.0,0.003440164314379768
1771.0,0.00341814728441419
1744.0,0.003396593910072036
1162.0,0.0032791317124572722
1566.0,0.00323557365382754
60.0,0.0032049953534494685
1899.0,0.003204748689110125
546.0,0.0031569277860122543
1396.0,0.0031303872635893037
775.0,0.0031288918738820834
2942.0,0.003113433685532691
2625.0,0.0030579080763680918
4635.0,0.0030521623703058352
1615.0,0.003024742777688094
25.0,0.0029682542517630206
3828.0,0.0029566730667968874
2067.0,0.0029114586278012485
3897.0,0.0028593216763882767
2647.0,0.002689561282653935
4291.0,0.0026239550039170727
2045.0,0.00257527314019594
1386.0,0.002529769882417168
41.0,0.002529751081477218
135.0,0.0024944703321805204
545.0,0.002453589593043409
832.0,0.0023974094562033916
908.0,0.0023281825844823803
4559.0,0.0022441185398149204
2388.0,0.0021875456313229127
2266.0,0.002104856202051686
2600.0,0.0020311472056408395
5227.0,0.0020009165786222735
2897.0,0.0019805050278584725
468.0,0.0019657791158299845
5612.0,0.001882722662493738
304.0,0.0018623638767452442
1585.0,0.001797325858731976
1281.0,0.0017484384921744901
3578.0,0.001740063497813565
3598.0,0.0017142247698038948
1334.0,0.0017053335097537926
4315.0,0.0016944260892866692
1317.0,0.0016896682095000972
4571.0,0.0016787239029504417
1896.0,0.0016680367638330232
3552.0,0.0016551164497123755
4563.0,0.0016453700777244859
2378.0,0.0016282593862389423
5237.0,0.0016261786941011796
36.0,0.0016176037283888727
280.0,0.0016063125001379438
882.0,0.0015854566659579653
4402.0,0.001581736013430303
4611.0,0.0015631242429419987
1731.0,0.0015583036355422944
1802.0,0.0015543523106250358
3743.0,0.001548014365984181
200.0,0.001531001961337185
1185.0,0.00152772483424174
2404.0,0.001521257839303399
4107.0,0.001521225929324313
1078.0,0.0015119569066945596
4574.0,0.0015106429681250523
2173.0,0.001509664998810718
2953.0,0.0014985862284423066
4649.0,0.0014872827659721864
2113.0,0.0014869242991448065
2313.0,0.0014866053362405046
570.0,0.0014854017910814604
1099.0,0.0014822895568883147
3719.0,0.001479361985704414
4008.0,0.001466188046523387
492.0,0.0014509404687108943
3976.0,0.0014442601793269185
1860.0,0.0014360131162857918
3878.0,0.0014040676609599226
3219.0,0.0013802518508825121
3669.0,0.001369212335645032
906.0,0.0013510962544177835
2198.0,0.001349688533732211
2118.0,0.0013476004158254958
3649.0,0.0013240714243430928
687.0,0.0013210385229393898
3880.0,0.0013069600487385573
4.0,0.0013040474776932684
937.0,0.0013038692662701201
1245.0,0.001303205289367762
2848.0,0.0012923753602597531
