dst,powertrust_score
1,0.78613487871914
2,0.6955569864299435
3,0.7025708285456277
4,0.52817400168353
5,0.011535926166270293
6,0.6152273925394782
7,0.6596894126535866
8,0.7667896785435782
9,0.0009228740933016234
10,0.736677617257524
13,0.5030059087544488
15,0.44290043943609186
16,0.0036255767951135207
17,0.48771256663687906
19,0.47065258181323355
20,0.5350296378051992
21,0.583688831186129
23,0.6042188229979518
25,0.008371786417807583
26,0.014831905070918949
28,0.051680949224890915
29,0.6642583727382156
31,0.038101516137738455
32,0.4480421665273438
33,0.01338167435287354
34,0.05398813445814497
35,0.6115842378524786
36,0.48626233591883367
37,0.4546341243366411
39,0.653645320665247
41,0.4743071616332553
44,0.26423202590038547
45,0.459841771005986
46,0.025247198409608696
47,0.0030982201703697357
51,0.02017139089644977
52,0.0023071852332540582
53,0.017666446928916793
54,0.4966776292575234
55,0.017402768616544897
56,0.0001318391561859462
57,0.4468556141216703
60,0.6096901479796686
61,0.5383915362879408
62,0.6250098569350675
64,0.4728279278903017
65,0.021489782458309233
66,0.026829268283840052
68,0.014963744227104893
69,0.47700722814798824
70,0.0017798286085102736
71,0.017007251147987058
72,0.020896506255472472
74,0.03368490440550926
75,0.007317073168320014
76,0.013052076462408673
77,0.5856822406184317
78,0.014304548446175163
79,0.01615029663277841
80,0.5225708375456273
81,0.505181254831517
83,0.022478576129703828
86,0.005405405403623794
87,0.008437705995900557
88,0.011733684900549211
89,0.009887936713945965
93,0.7394462395374288
94,0.0011865524056735158
95,0.0011206328275805426
96,0.4787870567564985
97,0.0129861568843157
99,0.003427818060834601
100,0.019248516803148145
101,0.020764667099286527
103,0.029202373095187084
104,0.6262359620810047
105,0.6578641736631973
106,0.005405405403623794
107,0.023269611066819504
108,0.44995383429204
109,0.4491627993549243
110,0.45404084813380435
111,0.009822017135852991
112,0.022083058661145988
113,0.5500856684482263
114,0.44171388703041836
115,0.011140408697712453
116,0.012063282791014077
119,0.011338167431991375
120,0.015161502961383813
122,0.013117996040501647
125,0.04396835858801306
127,0.02214897823923896
129,0.003361898482741628
131,0.003427818060834601
