dst,repulink_score
1,0.01793470823993776
2,0.003146658466743081
3,0.0013608436127328426
4,0.003907233845655476
5,0.0005994374397984356
6,0.002939446710698163
7,0.017041224786110185
8,0.0013252457454357809
9,6.894528447747405e-05
10,0.0011390416401925957
13,0.006198269783147634
15,0.0008701741938069318
16,0.0002705344013275435
17,0.0020840284239204095
19,0.0011259125641493264
20,0.0019678487663996867
21,0.0025610647515853977
23,0.001973908719000308
25,0.003628636960645381
26,0.0006250489115142756
28,0.0016279717529864874
29,0.0019180124601637907
31,0.0009584543292449111
32,0.000401926902067697
33,0.0011800378944716726
34,0.0011764621875088315
35,0.014012148349817169
36,0.0022318799539075397
37,0.0009296351364667302
39,0.002378434463692825
41,0.003979141342635342
44,0.0005777903141586917
45,0.0009765281306562195
46,0.0009139662213655608
47,0.00014165587864897505
51,0.0015841870312393396
52,0.00011187095327575647
53,0.0004934404186809182
54,0.0013108629884196062
55,0.00026625402157088505
56,0.0002433397709052902
57,0.0022492835689238463
60,0.005249612742392006
61,0.0010387867914286397
62,0.002576706814330336
64,0.003095303667252196
65,0.00038749936795827433
66,0.00045028174725603723
68,0.0005317820909596362
69,0.0014687049840464768
70,0.00025041346381420634
71,0.00041647572841133464
72,0.0011191437375626043
74,0.000958169470707239
75,0.0007174927423769179
76,0.00047555159805681474
77,0.0016890494129981647
78,0.0007190077838991742
79,0.0003229689840823802
80,0.0007294050493651084
81,0.0012285195120331337
83,0.00039975259367346067
86,0.0001166937929111835
87,0.00019987362317124764
88,0.0006628088920956166
89,0.00021969866360496953
93,0.0013518949505369787
94,6.381960548178389e-05
95,0.0002171140248240846
96,0.0013115734720604369
97,0.00099805487370559
99,0.00037963484246576426
100,0.0005745809095067094
101,0.0009699239999941276
103,0.0012774397096002117
104,0.002891862122492208
105,0.0005174552571881963
106,9.701140276608736e-05
107,0.0006416503474884888
108,0.00033916574310916545
109,0.0006840730785126629
110,0.0009281048655494253
111,0.0005800128191002978
112,0.0006083545687807313
113,0.0013953997997966357
114,0.00028737658392505083
115,0.0006898964341736896
116,0.00025164868970617665
119,0.0008346819537139654
120,0.0005964182989199721
122,0.00030189738892536503
125,0.000811964135620331
127,0.0008702689179892583
129,0.000271912620796949
131,5.6773303088137995e-05
132,0.0019073900845496931
133,0.00013797214812764973
134,0.0008720497985918334
135,0.002941546052463654
137,0.00010091476934258343
138,0.0003793062206744783
139,0.0001483316441247206
140,0.00018512407152489202
141,0.0011378928947314974
142,0.00045441224684683563
143,0.0015415663114579493
144,0.0017526423129324
145,0.00012191211909222818
146,0.0002911108413224483
147,9.507296008621742e-05
148,0.0006608625301361212
149,0.0010888552134161874
150,5.8270697300196286e-05
152,0.0005043726988595763
153,0.00023018483687856897
154,0.0003172757273130343
155,0.0002868855391521814
156,0.00026508342141252624
157,6.679406034029454e-05
158,7.920956661403451e-05
159,0.001069009232310414
160,0.0002234313312209564
161,0.00012098873838084697
162,4.1816572709846216e-05
163,0.00028302372923059646
164,0.00027731368494535516
165,0.00044601563893534107
166,0.0004522703271844143
167,0.0007285666408915238
168,0.0003642372267842349
169,0.0002942447645211511
170,1.986928065612956e-05
171,0.00131145191711996
172,0.00012676652766764222
173,0.00012666200541725848
174,9.543068991774278e-05
175,0.00010141821334658475
176,0.0001232845944743377
177,0.0002112946679188785
178,0.001269031056284437
179,7.949032155185007e-05
180,0.0003588603481339792
181,0.00015917206488129715
182,8.862962265285069e-05
183,0.00011821939525540507
184,0.0005479488915167333
185,0.00016826139951737581
186,0.0003425101068099681
187,0.00028352499436102083
188,4.483544115177265e-05
189,0.00012837201203441282
190,1.887854633676143e-05
191,0.00021560022533626032
192,0.0005716128015195106
193,0.0002560745838158937
194,0.00014322322057223975
195,0.00034468215111943984
196,0.00010912655040013634
197,0.0002638333323984081
198,0.0022169696358843582
199,0.00019135482338674135
200,0.0003271862860091951
201,0.00021271656546635327
202,0.005758747769809527
203,0.00039602217376873985
204,0.0007021599709790349
205,4.927995486501416e-05
206,0.0009454839873738933
207,0.000190409426042178
208,0.00022998198472373572
209,0.0013896300807004149
210,0.0003159659861030833
211,0.00010073300412910754
212,0.0002504373058584504
213,6.839616896306717e-05
214,0.0005121017353465571
215,0.0017862436758403993
216,0.00019471871316358895
217,0.00016043211193930197
218,4.002315952620585e-05
219,0.0006055789859832437
220,2.480092285967473e-05
221,0.0002666852323368654
222,0.0007295173656381366
223,0.0011276601646024109
224,0.00036524523955820367
225,0.0003533819698446048
227,0.00019722774011803483
228,0.0006569172909544665
229,0.0001740263986553623
230,0.0008475283758025885
231,0.0002014014126556666
232,0.00010967143937491701
233,0.0004127693902902794
234,0.00012652654528250355
235,0.0008977703417319085
236,0.00023709202407449638
237,0.0002327766271160859
238,0.00016933711914118008
239,0.0005005444955119189
240,0.0001411001256042976
241,0.0004924441230211839
242,0.0004109136157082035
243,0.0007997481740960264
244,0.0005049941126470075
245,0.0010545315253123225
246,5.763019313504497e-05
247,2.961258470874904e-05
248,9.433797626585162e-05
249,0.0013078222242531446
250,0.0003328027321306749
251,0.0004247014851815003
252,5.448507995878953e-05
253,0.0
254,0.00027795791086895216
255,4.5549460176024884e-05
256,0.0009946243242739993
257,0.0014219840800447229
258,2.393578045295065e-05
259,2.311261824498397e-05
260,0.0001319010977186902
261,0.0002774716974775372
262,0.00018439722941321853
263,0.0001276856656269905
264,0.00012457623149261628
265,0.00016629144072198836
266,0.000521702778345536
267,3.109050958115523e-05
268,0.00025602165464649445
269,0.00017888325974124976
270,0.0018288606199088197
271,4.5829280110319926e-05
272,0.0002857229109896809
273,0.001050733118887514
274,0.0007595606128509007
275,3.951090271206869e-05
276,0.00020296430894632542
277,8.590191553881516e-05
278,0.0008749989256298438
279,0.00010017782496658543
280,0.0011955058142434996
281,5.5575479186450315e-05
282,0.0003932158628021786
283,0.0007167799448489255
284,0.0003038203546838162
285,0.0005028772830603549
286,0.00011085617179732464
287,6.736428740465848e-05
288,0.00017928346785544248
289,0.00020076165354890413
290,4.6249430489670275e-05
291,0.00020387490388387882
292,3.7082394759035493e-05
293,0.0004982114193622533
294,9.936422901809967e-05
295,0.0016639018180540813
296,0.0006676675347792339
297,0.000316170708938576
298,0.00047633241017379553
299,0.00021701091757193983
300,0.0004092830967627294
301,0.0007594329104904084
302,9.589603607537624e-05
303,5.725732484480931e-05
304,0.002719506847242745
305,6.202732229985021e-05
306,8.973656634278019e-05
307,0.0001472854208758254
308,0.0004257593168370002
309,0.0010068539314421214
310,0.00019673778845485777
311,7.123859190359477e-05
312,0.0006890629440168369
313,5.38542002383572e-05
314,0.00012505330478878262
315,0.00012261670272472827
316,9.586825145523104e-05
317,9.29842458886905e-05
318,0.0002007850260019249
319,0.00046978128200719175
320,0.00040668906877188647
321,0.00021111623621281823
322,0.000579981284860254
323,0.00011951388020451068
324,0.0003905014434843464
325,0.00036884289420493485
326,0.0001897434511020749
327,0.00011441422293990409
328,0.00011674869015759113
329,0.000373489160341004
330,0.0004993998178599669
331,0.0002653578411206606
332,6.874096786082055e-05
333,0.000313704721459154
334,5.955835612640865e-05
335,0.00020208547538961058
336,0.00015894510545686459
337,2.6590300082620436e-05
338,3.405059754366964e-05
339,0.00011463387458048298
340,0.0004205724115300108
341,5.055721036906296e-05
342,0.0006192479784558199
343,4.5386170394446995e-05
344,6.70351403331142e-05
345,0.00031304767785035034
346,0.0012639589048618041
347,0.0002642237116630445
348,0.0001510244955981713
349,0.00017851005524618466
350,0.0009487585124436418
351,0.00014545010933270469
352,8.957789085423551e-05
353,0.0020175950496804317
354,0.00016205636551820866
355,6.473072037793182e-05
356,0.00022754560731098287
357,0.00023852341302804051
358,0.0001858592750912281
359,0.00030716711582302875
360,0.0003079857847628816
361,0.0008474061189539353
362,4.971890194949673e-05
363,0.0010213135543546395
364,9.530411073288179e-05
365,0.0007355302988248495
366,0.0001788339980852941
367,0.00012072844583302641
368,0.0003599229415309107
369,0.0003026545999437222
370,0.00012883497894609707
371,0.00010200777410561364
372,0.0005894600242188956
373,7.232766360541122e-05
374,0.0006718868119571232
375,0.00040083610367212835
376,0.00017223132695441936
377,0.00017218767102671723
378,0.000342643142050738
379,5.83820967914815e-05
380,0.00014877649520600108
381,0.0002951571761302519
382,0.0003878002489885031
383,0.0009740418477806154
384,0.0006170121404881754
385,0.0004565016713635647
386,0.0005258955151272093
387,0.0008150643232219142
388,0.0005123794581450924
389,0.0001423059456496469
390,0.000864067487468773
391,7.574991418124078e-05
392,0.00010389913453981142
393,0.0004457321428791478
394,0.0007665622268250951
395,0.0008190154603457242
396,0.0005137609001201324
397,4.443072550723322e-05
398,0.0005645637471246968
399,0.0005096544743021956
400,0.00018573764131704542
401,0.0013447026929752004
402,0.0005997978655472057
403,0.00012805700124886673
404,0.0003871308660787091
405,0.000723265907872717
406,0.00028818588051289073
407,0.00019151359818608412
408,0.0006717766697982249
409,0.0003847108561904917
410,0.0002150694965438946
411,0.0002233869323403156
412,0.000424598668006115
413,0.00024289002776685143
414,0.00018278036422492543
415,0.0008595425232958047
416,0.0004911974468207969
417,0.00038279899941283743
418,0.0014517214976135543
419,0.0004078910449133159
420,0.00013966275094978272
421,0.000406646395989185
422,9.629443823502308e-05
423,0.0001782083051369892
424,0.00012316382024243867
425,0.0008671040453699221
426,0.0003871373045966154
427,0.00063774012964305
428,0.00017939966995354786
429,0.0002207413439290506
430,4.359706669409874e-05
431,0.00020084695207095183
432,0.00021640691331038458
433,0.0006601085585930803
434,0.0001891451311480842
435,7.80982100157553e-05
436,0.00040810396393788496
437,0.00024681811789123404
438,0.0004579580804277524
439,9.97628964532933e-05
440,0.0005649263567290249
441,0.00035555262125185717
442,0.00015522897678442904
443,0.0010520667948035328
444,0.0002558376020733179
445,0.00023398978928030576
446,0.000791036327732863
447,0.0005838509406412307
448,0.0001302789689517429
