dst,shapleytrust_score
1,169.61125008237215
2,32.6684177924217
3,4.793035914332776
4,46.000237232289926
5,2.395598023064212
6,29.8296883031301
7,176.4243769357496
8,1.5540533772652165
9,0.8265884678747909
10,5.237538056013125
13,151.7990642504118
15,10.850965403624373
16,0.4004902800658857
17,16.393375947281687
19,8.382708401976835
20,3.17349060955514
21,18.679749588138332
23,17.263483360790765
25,36.019634925864885
26,8.680492915980183
28,7.43572981878072
29,26.702716309719854
31,1.7021548599669254
32,4.7985054365732855
33,25.938243163097155
34,2.639636243821898
35,509.58017528830305
36,25.425526194398664
37,9.915495222405223
39,19.237706754530436
41,77.44877232289952
44,1.6378833607906285
45,9.101501153212455
46,0.8797047775946448
47,1.6255630971993307
51,22.695430642504057
52,0.818372322899498
53,1.5825265238879151
54,5.591138056013125
55,0.8686629324546378
56,5.542597693574959
57,53.85491927512354
60,52.07855288303127
61,4.204051400329428
62,18.453074135090592
64,55.357683031301384
65,0.8407485996704397
66,0.8268863261943101
68,4.12702471169682
69,6.537067545304722
70,4.9234451400329435
71,0.7914675453047213
72,8.737755518945566
74,0.7953397034595264
75,5.768980560131772
76,2.4899136738055585
77,13.138533113673656
78,7.126365733113627
79,0.8418108731465694
80,13.276235914332776
81,5.767638879736325
83,0.7905370675452306
86,0.8150695222405092
87,1.550900823723201
88,5.106195716639171
89,1.5683505766062276
93,10.08510576606254
94,0.7724520593080684
95,4.93238616144975
96,28.481246787479346
97,3.2994477759472387
99,0.8002925864909276
100,7.904108072487581
101,4.387223723228927
103,0.4548586490938081
104,42.58789324546943
105,1.2339242174628735
106,0.8022695222405092
107,1.5177278418450633
108,4.1508164744645475
109,4.582025700164714
110,10.87650214168035
111,4.720284678747908
112,16.337341680395316
113,31.789348270181186
114,6.288179242174624
115,19.609602635914296
116,0.8665252059307673
119,2.345800329489254
120,4.412022405271779
122,1.2387795716638774
125,6.584819769357352
127,2.063807578253634
129,3.3362266886326086
131,0.4002925864909276
132,24.931880065897825
133,1.6283228995057255
134,9.097903130148243
135,48.94724744645785
137,1.560933113673787
138,1.6728144975287593
139,2.8964349258648814
140,0.7712131795716112
141,16.33892322899498
142,9.129987479406898
143,16.37543064250379
144,32.54799077429983
145,0.8689423393739542
146,11.992527182866557
147,1.8785792421746237
148,3.872395387149916
149,25.613393080724876
150,3.2002635914332775
152,4.8768
153,4.023322570016472
154,0.7863644151564786
155,1.9635215815485778
156,5.189751565074122
157,1.5712658978583196
158,1.6442543657331101
159,18.83536079077429
160,5.6864
161,2.3977225700164717
162,1.6352000000000002
