dst,repulink_score
1,0.01567227079772989
2,0.013325757215889545
3,0.010838141649284259
4,0.013327004043459358
5,0.007461811239556436
6,0.007860108900079545
7,0.0061874941432450165
8,0.005197587944705339
9,0.005991947720786715
10,0.0061004013615743
11,0.006737700362552854
12,0.005873887987405359
13,0.004344317503683526
14,0.005518017332213072
15,0.004979334553739363
16,0.005255560295647603
17,0.004372124222469144
18,0.006236362229200819
19,0.0045451591033804
20,0.003413282568013215
21,0.003832963666012801
22,0.0046534477031700446
23,0.0045191346644378695
24,0.0037476675793314354
25,0.003357311205034617
26,0.0038156313158576927
27,0.004532520870354974
28,0.0052685999219545514
29,0.003582701764823935
30,0.003433335569410814
31,0.004322388176978095
32,0.0030180260336441457
33,0.0034850465796334635
34,0.003267642356590127
35,0.002787579927947805
36,0.0030284784862976027
37,0.0029820663953135486
38,0.0029275052019490082
39,0.003285082511094862
40,0.0038768590864891417
41,0.002139530350439436
42,0.0023696295429273557
43,0.0028880728369337135
44,0.0030188450174902215
45,0.0028013425400914755
46,0.002932919964891685
47,0.0019227651126453305
48,0.003269190936107088
49,0.0024038740228207265
50,0.003599251071380132
51,0.002538605208869873
52,0.002198204739572042
53,0.0009880569324467422
54,0.002464718039487485
55,0.00224177724214888
56,0.0016219044180821648
57,0.0035148592867962586
58,0.0025237285297980486
59,0.0018362682217625656
60,0.001838892225506803
61,0.002192114593814979
62,0.001191388460325663
63,0.0019480310032293556
64,0.001595010013360983
65,0.0023415860941078327
66,0.0018301021677943129
67,0.0019370078470162249
68,0.0017491704133530059
69,0.0022868989365549828
70,0.001312577490648795
71,0.0020760531052513827
72,0.0020475744659935436
73,0.0016577150918222587
74,0.002837938975078416
75,0.002410763189900679
76,0.0017360674653686921
77,0.0022105671939213864
78,0.0018748303938190384
79,0.0020512701106393727
80,0.001469004566781208
81,0.0018184156792902932
82,0.001317577633050982
83,0.0016724708741649441
84,0.002318465918600677
85,0.0019513453150515675
86,0.001107384656792612
87,0.001236591773620582
88,0.0015101295606548644
89,0.002065712832262941
90,0.002592339672135186
91,0.001571951151695872
92,0.0016017539529666997
93,0.0018329670362515166
94,0.0009263178887831242
95,0.0020908854830715747
96,0.0015548185398424543
97,0.0017592315656391386
98,0.001139923794214045
99,0.0015177799838606493
100,0.0018192903622943678
101,0.0015404774906544875
102,0.0023617874013801277
103,0.0019571606268537424
104,0.0013247356229981223
105,0.0015805673114322068
106,0.0012891439343770419
107,0.0016414981075738141
108,0.0014758299328116956
109,0.0017527122611293872
110,0.0015903769171487345
111,0.0009386909707273277
112,0.0011721834378503983
113,0.0017704390551635681
114,0.0009736035546957291
115,0.0017300608190112467
116,0.0015335819794543043
117,0.001669697383108866
118,0.0017705169762470946
119,0.001358313783512978
120,0.001281152972405824
121,0.0012077551197586908
122,0.0015208063687094982
123,0.0013543923916201626
124,0.0015462362915076658
125,0.0017836653578191537
126,0.0010985396911470113
127,0.0014499512446786431
128,0.00207201637044469
129,0.001076604546013989
130,0.0017917103556458938
131,0.0012086212649289054
132,0.0012928292975967301
133,0.0011037999694908558
134,0.0006748859922540934
135,0.0018595203521099128
136,0.0008303860944690499
137,0.001572259141165271
138,0.0014544253323972376
139,0.0008460624171089406
140,0.0007581700700176174
141,0.0011446098272035901
142,0.0015763063053621385
143,0.001506566322982063
144,0.0006567254031739114
145,0.002959279034088262
146,0.0007040681076863647
147,0.0008193481724522359
148,0.0009812584783509203
149,0.0009062751722039882
150,0.001237863846414002
151,0.0007379276774584357
152,0.0010610550664295235
153,0.0009547403791010205
154,-0.0012358171903885007
155,0.0014434586066281513
156,0.0009820043501615676
157,0.0005883103687700019
158,0.0009596613249913345
159,0.0012129756030160232
160,0.0009217262729042479
161,0.0011382973536850803
162,0.000598924140489966
163,0.0009005885142596989
164,0.0006500091349971398
165,0.0011180104184066299
166,0.0011919745177921594
167,0.0010696831452589723
168,0.001058149610589387
169,0.001132542627926639
170,0.0008888799980799382
171,0.00047198721765314566
172,0.0001980658484820631
173,0.0007176017223299412
174,0.0006979297503100966
175,0.0009193049618224828
176,0.0012329646566467305
177,0.0053249677007474235
178,0.0008458375820250411
179,0.0004429413045341381
180,0.0005703076087822574
181,0.000818786824645024
182,0.0008559482710031402
183,0.0010155394253686402
184,0.0007220664462033587
185,0.0016507825994266944
186,0.0006281222598586303
187,0.00023193573075570026
188,0.00170568322199964
189,0.0005236196560958405
190,0.0009897786573909132
191,0.0005968161157622484
192,0.0007590645935036333
193,0.0013628111612044636
194,0.0007173641710965232
195,0.0013462763362734967
196,0.0006782912644884373
197,0.000816189468408919
