dst,powertrust_score
18,0.20332741184532416
143,0.1005380825945989
737,0.08732846410549226
790,0.08461629810796288
136,0.07819401068877013
1179,0.07692814449474741
1719,0.07514720479213244
118,0.0665965623736621
27,0.06217962813728129
1,0.06021997504995112
780,0.05990845191177731
128,0.0562653794535796
40,0.055618939300181455
34,0.05521538852640073
1516,0.05407149650393895
28,0.05313753931770355
791,0.052884822597581795
1619,0.05171952480480692
1621,0.05065755022632108
401,0.04791369453450484
77,0.04668546572411475
725,0.04582537503582748
44,0.045504501154908554
125,0.04517579904445523
1753,0.045033707786011234
550,0.04339257309037325
2512,0.042450483212670746
135,0.04220897811825049
74,0.04132082246935495
735,0.04128899556862395
849,0.04124041570304764
1398,0.041130171482231546
1440,0.04075983717829855
726,0.04047751099700178
31,0.03986348032926018
418,0.03941199723018042
1191,0.038654746914474854
2239,0.03809917638329863
1029,0.03807647197330337
49,0.03509816125349306
1623,0.03478201257123484
59,0.034757735906936454
1401,0.03469636705830596
738,0.03461249491116485
64,0.03437149395419612
438,0.03436766463290675
1756,0.03404393953552818
433,0.033483269984521634
1164,0.033475261194031644
385,0.03324729769817979
90,0.03300436862336954
918,0.03282061426360304
717,0.03281802196220861
549,0.03261520732690672
2120,0.03256930621507925
19,0.032315292223625496
1909,0.031789615658350784
449,0.031089148623592758
374,0.030862460480986068
1178,0.03063902712383586
1247,0.03014086834072131
103,0.029836359000176157
30,0.029598159616496564
301,0.02932573965681755
715,0.029291329983207017
295,0.02920706453574421
398,0.029193680727500795
1432,0.029097218342473617
1606,0.029027601361223433
1620,0.028792779390521654
1617,0.02848196313987159
329,0.028271597776011483
102,0.02826736579674437
169,0.028235916765622426
546,0.02800740351923817
2066,0.02789510625146901
12,0.02783085237717858
104,0.027814165906967638
112,0.02780761617055254
66,0.02775141260831583
776,0.02739166796968478
35,0.027361619651873614
681,0.02733354008268147
1749,0.027317819006677863
645,0.02722923608434113
1172,0.02718571891165712
2969,0.02711096665713581
395,0.026706995854100333
81,0.02660375206998874
388,0.026473326598112173
555,0.026230986622308387
1075,0.026197099235203816
2,0.02617949622985677
563,0.026036886500166754
443,0.026000810881906446
3281,0.025974767279501956
1894,0.025964689625980166
46,0.025873395433588506
1399,0.025722869058355104
29,0.02563203286421406
854,0.025454172450349737
130,0.025378673497650026
210,0.025198609825208704
634,0.024964631140625717
1429,0.024940145111993273
1274,0.024933962973331426
13,0.024887123660464586
1405,0.02482566237925211
786,0.02481091880793894
1014,0.024647432895427812
