dst,powertrust_score
1,0.010884550842938236
7,0.010870855232731636
2642,0.008808325858133837
2903,0.008451180575680863
5623,0.008236651401495255
2118,0.008125355584613709
2,0.007794912876916358
35,0.007301698336716542
21,0.007171820355882997
39,0.006928621854623068
23,0.006819869872720409
3470,0.006708167691034685
801,0.006271060962515281
1846,0.006192860400999588
283,0.006040044817787242
2167,0.006033883489548474
4172,0.006013694606701143
295,0.005874015193649625
3223,0.0056817018877611085
2230,0.005647108137114197
3982,0.005546140556063879
93,0.005476794390955903
1437,0.005409465393292699
3630,0.005409331722359439
1368,0.0054069166360652884
167,0.005399077038718097
1556,0.005387760982984203
1352,0.005290574508689108
2040,0.0051988805457419
1383,0.0051899725492936715
257,0.005179866842006309
540,0.0051763538366886444
905,0.004956987767768171
2127,0.004948544396351137
1098,0.004904523998110337
3611,0.004892214309230628
3086,0.004841756125866305
1204,0.0047180488192280325
4379,0.004686582119605851
1386,0.004677429614235314
2125,0.004667260528033785
1810,0.004611740767729302
2680,0.004535186010271188
4136,0.004479629770800578
5655,0.0044007009295429405
2028,0.004357884546786869
1185,0.004089160178775134
1018,0.003977115077995124
4197,0.003939680509641047
1201,0.00386387252802788
1953,0.0037571578240927373
60,0.0036358353669255447
5602,0.003540809899102348
2625,0.0034214704588911653
25,0.0033052610961676336
1217,0.0032526640502467427
202,0.0032305857453105145
4315,0.0031824343663814994
5806,0.003065169339628641
13,0.0030396210390118603
245,0.003005015592185783
5606,0.0029853979845359314
1566,0.002947582051492344
1933,0.0029383348060188063
4205,0.002850431824087404
1317,0.0027798778733136033
1690,0.0027630620716637233
4291,0.002760244724784761
1899,0.0027371970197233673
3735,0.0025469649539461847
5661,0.0024506321620899633
2942,0.0024442940054674603
1334,0.00241358176620571
223,0.0022105460735862984
3861,0.002200247192588432
545,0.0021872863343222284
304,0.0021772861814772382
4,0.002150713430140992
1669,0.002081902510467446
1396,0.002076782154872949
284,0.0020287242362166612
5458,0.0019796822231170335
215,0.0019483056390288617
1565,0.0019266063390907054
1543,0.0019154545891904595
2296,0.0019092429919893119
5762,0.0018980066502938691
41,0.0018918275738112882
3988,0.001832435899214865
1615,0.0018006257182361872
57,0.00179318240898257
2763,0.0017570983069890057
135,0.0017514530446164662
3897,0.0017042907097977395
832,0.0016723180809177967
3129,0.0016534858775783443
1731,0.0016514386913298205
908,0.0016357459358952076
1744,0.0016302144137670131
62,0.0016230167020647532
1656,0.0015704770595841295
1363,0.0015315418147181954
3724,0.0015272382642605746
3837,0.001526964742744086
2067,0.0015225153509113487
492,0.001488212180267904
1257,0.0014845323124857825
546,0.001457563602519021
2388,0.0014366758848032377
3649,0.0014347720384838161
3260,0.0014307082668179733
882,0.0014173657581268045
1832,0.0014092417525135722
1316,0.0013927157771373639
4694,0.0013884379397507394
113,0.001383835377041257
3,0.0013645881249714593
29,0.0013641167913138338
2176,0.0013597965612939353
2045,0.0013385016268911052
3898,0.0013365156074894823
64,0.0013363151730493017
2647,0.001329668009354748
523,0.0013263129000772279
3598,0.0013180291501403445
468,0.0013117336952933076
3828,0.00128067957506259
592,0.0012511714378622483
198,0.0012510932824020653
6,0.0012505149644607895
353,0.0012390016988727062
1620,0.0012247824181248388
5775,0.0012161019523774413
2198,0.0012104349116396006
132,0.0011746321164798584
244,0.00117435331007301
1693,0.0011688074127542043
104,0.0011541727744222724
1885,0.0011394522520814898
4618,0.0011320402022136178
274,0.0011294865046283804
465,0.001129211137036838
1162,0.001124864235748025
775,0.001117261090826857
3219,0.0011158124573352156
4036,0.0011133954329737386
280,0.001096122038294458
3377,0.001078330725734143
3707,0.001066539528526568
3451,0.0010582031709255734
3916,0.0010511341531950487
1585,0.001043524554282813
149,0.0010429414575454953
729,0.001028379369298707
1948,0.001027284775033198
270,0.0010156388831245179
2683,0.0010154057583101526
2635,0.001012162088689331
5482,0.0010043537910923368
1219,0.0010033886210575405
4611,0.0009965704935058315
1670,0.0009823698064720572
2485,0.0009816819174531834
1860,0.0009685730390673388
425,0.0009600514434537614
171,0.0009528747413551319
4635,0.0009495131473421838
3397,0.0009489837527766542
5836,0.000937253018684606
5720,0.0009351489443642344
537,0.0009330595097555467
1053,0.0009227946763725806
1735,0.0009216234527352909
3018,0.000917583040662356
36,0.0009166355403880182
415,0.0009137282273102234
17,0.0009062976455772451
4257,0.0008997896320940334
1703,0.0008848085202004914
1737,0.0008848085202004914
4833,0.0008724542588233742
493,0.0008723993833110136
1318,0.0008656927481004841
1555,0.000864473374357464
3669,0.0008536187722026244
96,0.0008478245155483163
178,0.0008455991036142918
1218,0.000839447891200685
5760,0.0008355480100752934
3445,0.0008177644480438848
1366,0.0008175558212786533
2902,0.0008163071842218476
256,0.000814947010200346
2404,0.0008138074571583444
3820,0.0008136228970799278
2725,0.0008049670404365188
3246,0.0008020886262622469
10,0.0007945465429670381
1764,0.0007924476560474227
3281,0.0007893202408390974
2682,0.0007860624245775336
1771,0.0007840063852236234
2784,0.0007771517532916184
4649,0.0007717505292113362
361,0.0007657432755595978
2835,0.0007633288845297627
1802,0.0007597076534644854
69,0.0007567039127888604
5764,0.0007535209437884944
8,0.0007491511550386944
144,0.0007485960144713539
634,0.0007429565106624083
3136,0.0007389411983062911
732,0.0007336823929231384
4559,0.000733542715797924
2128,0.0007289122256068778
2214,0.0007280540205311369
3719,0.0007248828049368118
687,0.0007232252137455064
77,0.0007212484926170685
1769,0.0007194040510536114
2173,0.0007134220058385369
937,0.0007111128771886099
251,0.0007110812545214633
2600,0.0006954019724172692
309,0.0006936031955759325
2266,0.0006925792984440388
1612,0.0006899744267063465
308,0.0006866146470795491
3233,0.0006851268677985434
2110,0.0006848358382936173
20,0.0006843882762488201
1675,0.0006836273201280195
2343,0.0006827689279431477
2063,0.0006782921687832819
4238,0.0006780908255561367
630,0.0006732248177799331
363,0.0006726665664608219
1529,0.000664051984458166
4363,0.0006635137131547749
490,0.0006489798309259092
2684,0.0006408979348305934
4515,0.0006394609045310355
250,0.0006212140596953676
1131,0.000618727984115857
2397,0.0006187095472096181
230,0.0006167124610558104
2188,0.0006154300079103769
5763,0.0006134924120508199
5212,0.000609919502862609
4860,0.0006047673643350669
61,0.0006044290708164046
115,0.0006031062084810514
418,0.0006001351095100243
2311,0.0006001197298382805
350,0.0006000407114004847
2113,0.0006000291749022425
3699,0.0005962209937357183
143,0.000591871359213853
4308,0.0005893088077627221
3640,0.0005880869478046142
80,0.0005853624689598356
2072,0.0005812684293518692
5525,0.0005764736670301812
1714,0.0005740937379153
923,0.0005727304285384712
81,0.0005713699423891922
1487,0.0005701565229509951
725,0.0005690166612741203
1792,0.0005682149906877858
1094,0.0005640070303867538
4222,0.0005628905956383117
770,0.0005577402256158616
1220,0.0005573931947102536
2416,0.000555683378927458
3722,0.000552335152327994
2658,0.0005507697964193862
33,0.0005488963700915763
1736,0.0005479885850268166
3429,0.0005476851398211983
3878,0.0005475519454588519
273,0.0005468453085776191
1499,0.0005466068403941985
1478,0.00054643009180521
5065,0.0005413197817387993
5227,0.0005386462198689289
664,0.000537514077130025
2131,0.0005349979680004171
3366,0.000528617786386829
550,0.0005267979215016989
1939,0.0005264636045657479
3714,0.000525249502821799
534,0.0005223974845782042
1358,0.0005159871324307902
475,0.00051128469869011
291,0.0005108526222704431
5943,0.0005067661772493058
4365,0.0005061200915665495
3123,0.0005003119898160343
536,0.0004988927622103387
2897,0.000497411462955979
1845,0.0004964395081894173
522,0.0004938446246111015
518,0.000493460940130353
3642,0.0004906505066625557
535,0.0004899614264108785
228,0.0004885141640460767
1844,0.00048823502009003744
1281,0.0004881642572783027
4499,0.00048747978594100913
502,0.0004869965077671924
1245,0.0004821397450065461
1502,0.0004804908103134225
1412,0.00047975874955484896
4490,0.00047971016058177314
5612,0.0004783060885189935
249,0.00047664111139270954
3656,0.00047490350689933646
3062,0.00047206033812930977
2934,0.0004707683656872069
4107,0.0004641871679865314
1512,0.00046288353095499604
920,0.00045689648611205484
3465,0.00045321251053971726
3000,0.000452793594861585
2194,0.0004524906698276142
606,0.0004524123364077624
2187,0.0004516824548782027
2822,0.00044919874964851784
1878,0.00044851067810119575
209,0.00044647728616760315
19,0.0004437390730314371
481,0.00044289089278161067
3572,0.00043974588539291064
298,0.00043973621261812035
4011,0.00043906547542953535
54,0.0004384773383031212
1629,0.0004374693453408462
1348,0.00043215482912926164
141,0.0004319430472748994
3545,0.0004319318842405914
2144,0.0004314074610087328
3345,0.00043120150941584423
491,0.0004297340506321633
5157,0.0004294692415877413
4921,0.000429005040524781
1174,0.0004277720722644189
1562,0.0004216417663567667
51,0.0004211261763186537
2378,0.00042009994233789424
777,0.00041919092773638766
4297,0.00041767198147723823
3592,0.0004167076940108093
192,0.0004164323475035883
28,0.00041406271850465766
626,0.0004116136128572572
1921,0.00041157160549856975
3099,0.0004104078627702611
114,0.00040947394380980504
1528,0.00040823261982550745
3161,0.00040669707603485796
169,0.00040538918331808004
2178,0.00040514025894191187
4098,0.00040084469220660955
222,0.0003975616521653987
1001,0.00039706914849901864
742,0.0003956695603549802
3892,0.0003944560268781184
263,0.00039353333543248214
15,0.00039100116293817644
3926,0.0003905074150948152
3578,0.00038878858271778304
3107,0.0003853549461807556
1677,0.0003836123582086419
235,0.00038118550803542604
947,0.00038074298489489957
1077,0.00038074298489489957
5506,0.0003799243810207343
1701,0.0003790801100842566
4045,0.0003780347397738275
396,0.00037725940046167783
902,0.0003749945123118812
3040,0.0003722184035146619
635,0.0003691956905942852
1893,0.00036802096359991193
4320,0.00036533592307769116
941,0.0003639821634771128
3804,0.0003637057163773155
446,0.000363612110044665
4266,0.00036223108309332586
5472,0.00036155184264637715
1275,0.00036068834927862963
1840,0.0003595649910807443
134,0.0003586093759275148
654,0.0003555543939468229
2427,0.0003550947330375244
4304,0.00035438034137864763
3746,0.0003536268824225917
2580,0.00035346689409426995
3527,0.00035151525354335704
5833,0.00035001216196582733
1359,0.0003488555879012178
1967,0.00034844258120759585
647,0.00034756146805683063
479,0.000346740022219219
1947,0.0003462183301009685
2498,0.0003458309094526026
2124,0.0003448536995863102
1013,0.0003443331609615509
5929,0.0003441909461239833
2520,0.0003436767790360333
827,0.0003427408093335917
2387,0.0003418137157611362
2286,0.00034057969448684204
5949,0.00033920608510663674
4269,0.00033918191630320733
3834,0.00033644235601971436
242,0.00033588117348523747
2318,0.000331886956683994
1508,0.0003316908414989015
4787,0.00033128498080181893
667,0.00033102083728236585
498,0.00033079820144148983
3013,0.00032972008408751574
3815,0.0003289114118818578
239,0.0003275260663361053
2262,0.0003267974912558544
3903,0.00032650765691044636
484,0.00032507833713518454
2455,0.0003249691651713097
5316,0.0003244821718096312
2349,0.0003243115183942993
2733,0.0003237261671950384
2344,0.0003223350709890204
5955,0.00032161275201903264
159,0.0003203259236350229
2322,0.0003200110470789724
2685,0.00031966476904445046
204,0.0003192892088115405
4402,0.0003178690785172904
3047,0.00031753993248216173
5613,0.00031741710663182627
342,0.00031629617311548753
184,0.00031569185491639814
109,0.0003156372985596602
4331,0.0003145442525259231
206,0.0003142355929015594
1268,0.0003138659876554527
266,0.0003137918406627077
